"173.2";"04";"105";"18241";"212";"2022-05-02T00:00:00";"ILLES BALEARS";"De les tortures i altres delictes contra la integritat moral";"1";"D";"Tracte degradant"
"173.4";"04";"105";"18241";"212";"2022-05-02T00:00:00";"ILLES BALEARS";"De les tortures i altres delictes contra la integritat moral";"1";"D";"Tracte degradant"
"173.3";"04";"105";"18241";"212";"2022-05-02T00:00:00";"ILLES BALEARS";"De les tortures i altres delictes contra la integritat moral";"1";"D";"Tracte degradant"
"169.2";"04";"104";"18241";"210";"2022-05-02T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"1";"D";"Amenaces"
"153.2";"04";"102";"18241";"207";"2022-05-02T00:00:00";"ILLES BALEARS";"De les lesions";"1";"D";"violència doméstica habitual"
"153.3";"04";"102";"18241";"207";"2022-05-02T00:00:00";"ILLES BALEARS";"De les lesions";"1";"D";"violència doméstica habitual"
"238.2";"04";"111";"17927";"231";"2022-04-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"550.0";"04";"115";"18344";"250";"2022-04-29T00:00:00";"ILLES BALEARS";"Dels desordres públics";"1";"H";"Atemptat contra l'autoritat, resistència i desobediència"
"147.2";"04";"102";"18344";"206";"2022-04-29T00:00:00";"ILLES BALEARS";"De les lesions";"1";"H";"Lesions i les seves formes"
"237.0";"04";"111";"17927";"231";"2022-04-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"249.2";"04";"111";"17927";"235";"2022-04-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Altres delictes contra l'ordre socioeconòmic"
"248.2";"04";"111";"17926";"235";"2022-04-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Altres delictes contra l'ordre socioeconòmic"
"240.1";"04";"111";"17926";"231";"2022-04-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"249.0";"04";"111";"17926";"235";"2022-04-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Altres delictes contra l'ordre socioeconòmic"
"238.2";"04";"111";"17926";"231";"2022-04-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"237.0";"04";"111";"17926";"231";"2022-04-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"550.0";"04";"115";"18327";"250";"2022-04-29T00:00:00";"ILLES BALEARS";"Dels desordres públics";"1";"H";"Atemptat contra l'autoritat, resistència i desobediència"
"147.2";"04";"102";"18327";"206";"2022-04-29T00:00:00";"ILLES BALEARS";"De les lesions";"1";"H";"Lesions i les seves formes"
"248.2";"04";"111";"17927";"235";"2022-04-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Altres delictes contra l'ordre socioeconòmic"
"240.1";"04";"111";"17927";"231";"2022-04-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"147.2";"04";"102";"17951";"206";"2022-04-28T00:00:00";"ILLES BALEARS";"De les lesions";"2";"H";"Lesions i les seves formes"
"153.2";"04";"102";"18272";"207";"2022-04-24T00:00:00";"ILLES BALEARS";"De les lesions";"1";"D";"violència doméstica habitual"
"169.2";"04";"104";"18271";"210";"2022-04-24T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"1";"H";"Amenaces"
"147.2";"04";"102";"18508";"206";"2022-04-24T00:00:00";"ILLES BALEARS";"De les lesions";"2";"H";"Lesions i les seves formes"
"384.0";"04";"113";"18307";"244";"2022-04-16T00:00:00";"ILLES BALEARS";"Dels delictes contra la seguretat colectiva";"1";"H";"Delictes contra la seguretat vial"
"245.2";"04";"111";"18282";"235";"2022-04-14T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Altres delictes contra l'ordre socioeconòmic"
